state,office,updated_at,eevp,place,level,candidate_id,party,votes_total
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Dickson,county,moses-p,Independent,228
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Dickson,county,robinson-h,Independent,67
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Coffee,county,blackburn-m,Republican,18455
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Coffee,county,johnson-g,Democrat,5426
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Coffee,county,chandler-t,Independent,281
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Coffee,county,moses-p,Independent,236
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Coffee,county,robinson-h,Independent,71
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Carter,county,blackburn-m,Republican,19685
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Carter,county,johnson-g,Democrat,4081
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Carter,county,chandler-t,Independent,213
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Carter,county,moses-p,Independent,171
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Carter,county,robinson-h,Independent,64
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,McMinn,county,blackburn-m,Republican,18911
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,McMinn,county,johnson-g,Democrat,4201
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,McMinn,county,chandler-t,Independent,226
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,McMinn,county,moses-p,Independent,212
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,McMinn,county,robinson-h,Independent,64
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Fayette,county,blackburn-m,Republican,16585
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Fayette,county,johnson-g,Democrat,6110
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Fayette,county,moses-p,Independent,165
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Fayette,county,chandler-t,Independent,148
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Fayette,county,robinson-h,Independent,57
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Monroe,county,blackburn-m,Republican,17744
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Monroe,county,johnson-g,Democrat,3691
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Monroe,county,chandler-t,Independent,222
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Monroe,county,moses-p,Independent,177
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Monroe,county,robinson-h,Independent,50
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Gibson,county,blackburn-m,Republican,16078
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Gibson,county,johnson-g,Democrat,4386
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Gibson,county,chandler-t,Independent,214
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Gibson,county,moses-p,Independent,150
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Gibson,county,robinson-h,Independent,58
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cheatham,county,blackburn-m,Republican,14505
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cheatham,county,johnson-g,Democrat,5559
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cheatham,county,chandler-t,Independent,213
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cheatham,county,moses-p,Independent,155
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cheatham,county,robinson-h,Independent,46
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Bedford,county,blackburn-m,Republican,15086
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Bedford,county,johnson-g,Democrat,4063
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Bedford,county,chandler-t,Independent,197
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Bedford,county,moses-p,Independent,153
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Bedford,county,robinson-h,Independent,63
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Franklin,county,blackburn-m,Republican,14426
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Franklin,county,johnson-g,Democrat,4490
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Franklin,county,chandler-t,Independent,173
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Franklin,county,moses-p,Independent,124
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Franklin,county,robinson-h,Independent,45
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lawrence,county,blackburn-m,Republican,15483
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lawrence,county,johnson-g,Democrat,2933
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lawrence,county,chandler-t,Independent,343
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lawrence,county,moses-p,Independent,116
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lawrence,county,robinson-h,Independent,39
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Warren,county,blackburn-m,Republican,12280
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Warren,county,johnson-g,Democrat,3648
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Warren,county,chandler-t,Independent,204
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Warren,county,moses-p,Independent,121
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Warren,county,robinson-h,Independent,69
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lincoln,county,blackburn-m,Republican,12730
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lincoln,county,johnson-g,Democrat,2560
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lincoln,county,chandler-t,Independent,159
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lincoln,county,moses-p,Independent,102
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lincoln,county,robinson-h,Independent,46
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Marshall,county,blackburn-m,Republican,11905
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Marshall,county,johnson-g,Democrat,3390
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Marshall,county,chandler-t,Independent,143
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Marshall,county,moses-p,Independent,108
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Marshall,county,robinson-h,Independent,38
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cocke,county,blackburn-m,Republican,12437
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cocke,county,johnson-g,Democrat,2454
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cocke,county,chandler-t,Independent,148
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cocke,county,moses-p,Independent,106
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cocke,county,robinson-h,Independent,42
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Campbell,county,blackburn-m,Republican,12248
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Campbell,county,johnson-g,Democrat,2495
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Campbell,county,chandler-t,Independent,138
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Campbell,county,moses-p,Independent,117
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Campbell,county,robinson-h,Independent,34
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Henry,county,blackburn-m,Republican,11045
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Henry,county,johnson-g,Democrat,3083
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Henry,county,chandler-t,Independent,124
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Henry,county,moses-p,Independent,122
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Henry,county,robinson-h,Independent,40
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Rhea,county,blackburn-m,Republican,11542
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Rhea,county,johnson-g,Democrat,2280
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Rhea,county,chandler-t,Independent,150
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Rhea,county,moses-p,Independent,112
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Rhea,county,robinson-h,Independent,29
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Dyer,county,blackburn-m,Republican,11048
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Dyer,county,johnson-g,Democrat,2553
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Dyer,county,chandler-t,Independent,118
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Dyer,county,moses-p,Independent,98
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Dyer,county,robinson-h,Independent,37
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Marion,county,blackburn-m,Republican,10300
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Marion,county,johnson-g,Democrat,3038
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Marion,county,chandler-t,Independent,136
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Marion,county,moses-p,Independent,124
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Marion,county,robinson-h,Independent,28
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Claiborne,county,blackburn-m,Republican,10884
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Claiborne,county,johnson-g,Democrat,2118
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Claiborne,county,chandler-t,Independent,111
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Claiborne,county,moses-p,Independent,85
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Claiborne,county,robinson-h,Independent,24
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Giles,county,blackburn-m,Republican,10027
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Giles,county,johnson-g,Democrat,2844
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Giles,county,chandler-t,Independent,117
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Giles,county,moses-p,Independent,110
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Giles,county,robinson-h,Independent,40
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Weakley,county,blackburn-m,Republican,10364
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Weakley,county,johnson-g,Democrat,2489
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Weakley,county,chandler-t,Independent,121
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Weakley,county,moses-p,Independent,81
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Weakley,county,robinson-h,Independent,36
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,White,county,blackburn-m,Republican,10299
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,White,county,johnson-g,Democrat,2171
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,White,county,chandler-t,Independent,124
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,White,county,moses-p,Independent,89
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,White,county,robinson-h,Independent,32
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Obion,county,blackburn-m,Republican,10377
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Obion,county,johnson-g,Democrat,2041
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Obion,county,chandler-t,Independent,92
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Obion,county,moses-p,Independent,58
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Obion,county,robinson-h,Independent,29
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Henderson,county,blackburn-m,Republican,9993
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Henderson,county,johnson-g,Democrat,1704
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Henderson,county,chandler-t,Independent,89
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Henderson,county,moses-p,Independent,58
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Henderson,county,robinson-h,Independent,34
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hardin,county,blackburn-m,Republican,9934
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hardin,county,johnson-g,Democrat,1571
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hardin,county,chandler-t,Independent,112
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hardin,county,moses-p,Independent,73
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hardin,county,robinson-h,Independent,22
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Carroll,county,blackburn-m,Republican,9434
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Carroll,county,johnson-g,Democrat,2016
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Carroll,county,chandler-t,Independent,91
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Carroll,county,moses-p,Independent,73
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Carroll,county,robinson-h,Independent,27
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,McNairy,county,blackburn-m,Republican,9152
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,McNairy,county,johnson-g,Democrat,1679
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,McNairy,county,chandler-t,Independent,84
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,McNairy,county,moses-p,Independent,59
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,McNairy,county,robinson-h,Independent,21
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Grainger,county,blackburn-m,Republican,9221
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Grainger,county,johnson-g,Democrat,1536
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Grainger,county,chandler-t,Independent,75
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Grainger,county,moses-p,Independent,58
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Grainger,county,robinson-h,Independent,13
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Overton,county,blackburn-m,Republican,8411
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Overton,county,johnson-g,Democrat,1969
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Overton,county,chandler-t,Independent,102
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Overton,county,moses-p,Independent,77
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Overton,county,robinson-h,Independent,32
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hickman,county,blackburn-m,Republican,8055
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hickman,county,johnson-g,Democrat,1947
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hickman,county,chandler-t,Independent,92
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hickman,county,moses-p,Independent,81
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hickman,county,robinson-h,Independent,22
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Macon,county,blackburn-m,Republican,8342
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Macon,county,johnson-g,Democrat,1321
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Macon,county,chandler-t,Independent,85
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Macon,county,moses-p,Independent,78
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Macon,county,robinson-h,Independent,22
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Fentress,county,blackburn-m,Republican,8052
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Fentress,county,johnson-g,Democrat,1186
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Fentress,county,chandler-t,Independent,83
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Fentress,county,moses-p,Independent,66
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Fentress,county,robinson-h,Independent,16
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Scott,county,blackburn-m,Republican,7924
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Scott,county,johnson-g,Democrat,1062
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Scott,county,chandler-t,Independent,91
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Scott,county,moses-p,Independent,44
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Scott,county,robinson-h,Independent,25
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hardeman,county,blackburn-m,Republican,5730
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hardeman,county,johnson-g,Democrat,3203
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hardeman,county,moses-p,Independent,78
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hardeman,county,chandler-t,Independent,68
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Hardeman,county,robinson-h,Independent,40
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,DeKalb,county,blackburn-m,Republican,7137
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,DeKalb,county,johnson-g,Democrat,1707
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,DeKalb,county,chandler-t,Independent,87
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,DeKalb,county,moses-p,Independent,74
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,DeKalb,county,robinson-h,Independent,30
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Smith,county,blackburn-m,Republican,7247
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Smith,county,johnson-g,Democrat,1575
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Smith,county,chandler-t,Independent,82
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Smith,county,moses-p,Independent,75
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Smith,county,robinson-h,Independent,19
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Polk,county,blackburn-m,Republican,7041
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Polk,county,johnson-g,Democrat,1429
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Polk,county,chandler-t,Independent,68
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Polk,county,moses-p,Independent,48
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Polk,county,robinson-h,Independent,15
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Morgan,county,blackburn-m,Republican,7071
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Morgan,county,johnson-g,Democrat,1214
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Morgan,county,chandler-t,Independent,64
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Morgan,county,moses-p,Independent,53
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Morgan,county,robinson-h,Independent,13
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Unicoi,county,blackburn-m,Republican,6748
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Unicoi,county,johnson-g,Democrat,1401
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Unicoi,county,chandler-t,Independent,78
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Unicoi,county,moses-p,Independent,58
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Unicoi,county,robinson-h,Independent,19
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Union,county,blackburn-m,Republican,6830
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Union,county,johnson-g,Democrat,1315
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Union,county,chandler-t,Independent,68
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Union,county,moses-p,Independent,44
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Union,county,robinson-h,Independent,18
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Humphreys,county,blackburn-m,Republican,6141
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Humphreys,county,johnson-g,Democrat,1787
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Humphreys,county,moses-p,Independent,183
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Humphreys,county,chandler-t,Independent,109
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Humphreys,county,robinson-h,Independent,26
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lauderdale,county,blackburn-m,Republican,5434
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lauderdale,county,johnson-g,Democrat,2311
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lauderdale,county,moses-p,Independent,76
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lauderdale,county,chandler-t,Independent,55
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Lauderdale,county,robinson-h,Independent,25
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Johnson,county,blackburn-m,Republican,6660
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Johnson,county,johnson-g,Democrat,1083
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Johnson,county,chandler-t,Independent,50
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Johnson,county,moses-p,Independent,38
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Johnson,county,robinson-h,Independent,10
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,98.99,Sequatchie,county,blackburn-m,Republican,6243
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,98.99,Sequatchie,county,johnson-g,Democrat,1274
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,98.99,Sequatchie,county,chandler-t,Independent,85
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,98.99,Sequatchie,county,moses-p,Independent,58
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,98.99,Sequatchie,county,robinson-h,Independent,18
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Chester,county,blackburn-m,Republican,6166
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Chester,county,johnson-g,Democrat,1134
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Chester,county,chandler-t,Independent,64
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Chester,county,moses-p,Independent,52
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Chester,county,robinson-h,Independent,25
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,98.99,Benton,county,blackburn-m,Republican,5647
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,98.99,Benton,county,johnson-g,Democrat,1281
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,98.99,Benton,county,moses-p,Independent,68
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,98.99,Benton,county,chandler-t,Independent,65
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,98.99,Benton,county,robinson-h,Independent,21
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cannon,county,blackburn-m,Republican,5308
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cannon,county,johnson-g,Democrat,1171
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cannon,county,chandler-t,Independent,62
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cannon,county,moses-p,Independent,53
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Cannon,county,robinson-h,Independent,15
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Wayne,county,blackburn-m,Republican,5690
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Wayne,county,johnson-g,Democrat,755
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Wayne,county,chandler-t,Independent,65
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Wayne,county,moses-p,Independent,42
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Wayne,county,robinson-h,Independent,13
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Haywood,county,blackburn-m,Republican,3268
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Haywood,county,johnson-g,Democrat,3121
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Haywood,county,moses-p,Independent,51
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Haywood,county,chandler-t,Independent,46
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Haywood,county,robinson-h,Independent,23
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Stewart,county,blackburn-m,Republican,5191
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Stewart,county,johnson-g,Democrat,1100
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Stewart,county,chandler-t,Independent,72
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Stewart,county,moses-p,Independent,51
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Stewart,county,robinson-h,Independent,20
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Bledsoe,county,blackburn-m,Republican,5061
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Bledsoe,county,johnson-g,Democrat,897
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Bledsoe,county,chandler-t,Independent,49
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Bledsoe,county,moses-p,Independent,38
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Bledsoe,county,robinson-h,Independent,16
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Grundy,county,blackburn-m,Republican,4923
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Grundy,county,johnson-g,Democrat,960
Tennessee,U.S. Senate,2024-11-08T20:43:37.607Z,99,Grundy,county,chandler-t,Independent,65
